Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
0,1,1,2018,77.0,77.0,103.0,139.0,2.0,93.0,3.0,13.0,50.0,734.25,0.0250000010090004,267964.0,275.82070007324216,60.00339599609375,694.9375
1,1,1,2018,71.0,74.0,95.0,125.0,1.8,83.0,3.0,12.0,50.0,734.25,0.0250000010090004,267964.0,275.82070007324216,60.00339599609375,694.9375
2,1,1,2018,42.0,63.333333333333336,64.0,78.0,1.4,66.0,2.0,7.0,50.0,734.25,0.0250000010090004,267964.0,275.82070007324216,60.00339599609375,694.9375
3,1,1,2018,38.0,57.0,59.0,67.0,1.3,67.0,2.0,7.0,50.0,736.6875,0.0250000007780008,268200.0,275.8867999267578,60.0054279937744,779.75
4,1,1,2018,33.0,52.2,58.0,65.0,1.1,65.0,2.0,6.0,50.0,736.6875,0.0250000007780008,268200.0,275.8867999267578,60.0054279937744,779.75
5,1,1,2018,23.0,47.333333333333336,51.0,51.0,1.0,58.0,3.0,6.0,50.0,736.6875,0.0250000007780008,268200.0,275.8867999267578,60.0054279937744,779.75
6,1,1,2018,22.0,43.71428571428572,39.0,39.0,0.9,49.0,8.0,4.0,50.0,738.5,0.0250000007920004,267780.0,275.9094998168945,60.0035239944458,771.5
7,1,1,2018,16.0,40.25,34.0,34.0,0.8,43.0,13.0,4.0,50.0,738.5,0.0250000007920004,267780.0,275.9094998168945,60.0035239944458,771.5
8,1,1,2018,18.0,37.77777777777778,34.0,34.0,0.9,47.0,10.0,5.0,50.0,738.5,0.0250000007920004,267780.0,275.9094998168945,60.0035239944458,771.5
9,1,1,2018,12.0,35.2,33.0,33.0,0.8,34.0,24.0,4.0,50.0,739.9375,0.0250000010200012,268000.0,275.89369995117187,60.0035239944458,685.5
10,1,1,2018,15.0,33.36363636363637,34.0,34.0,0.8,26.0,33.0,5.0,50.0,739.9375,0.0250000010200012,268000.0,275.89369995117187,60.0035239944458,685.5
11,1,1,2018,13.0,31.666666666666668,29.0,29.0,0.9,25.0,38.0,4.0,50.0,739.9375,0.0250000010200012,268000.0,275.89369995117187,60.0035239944458,685.5
12,1,1,2018,12.0,30.153846153846157,19.0,19.0,0.7,17.0,47.0,4.0,50.0,737.625,0.025000001294,268252.0,275.856900024414,60.00143999481201,685.0
13,1,1,2018,12.0,28.857142857142858,17.0,16.0,0.7,18.0,50.0,6.0,50.0,737.625,0.025000001294,268252.0,275.856900024414,60.00143999481201,685.0
14,1,1,2018,19.0,28.2,30.0,30.0,0.9,25.0,47.0,9.0,50.0,737.625,0.025000001294,268252.0,275.856900024414,60.00143999481201,685.0
15,1,1,2018,23.0,27.875,39.0,39.0,1.0,27.0,43.0,10.0,50.0,738.0625,0.0250000016520004,268468.0,275.8529998779297,60.00158399200439,685.0
16,1,1,2018,30.0,28.0,51.0,51.0,1.2,39.0,35.0,10.0,50.0,738.0625,0.0250000016520004,268468.0,275.8529998779297,60.00158399200439,685.0
17,1,1,2018,47.0,29.05555555555556,65.0,77.0,1.7,62.0,18.0,15.0,50.0,738.0625,0.0250000016520004,268468.0,275.8529998779297,60.00158399200439,685.0
18,1,1,2018,64.0,30.894736842105264,86.0,110.0,2.0,83.0,3.0,20.0,50.0,735.75,0.0250000016029998,268604.0,275.82389984130856,60.00165999603272,685.0
19,1,1,2018,72.0,32.95,96.0,138.0,2.0,81.0,2.0,20.0,50.0,735.75,0.0250000016029998,268604.0,275.82389984130856,60.00165999603272,685.0
20,1,1,2018,66.0,34.523809523809526,96.0,142.0,2.0,73.0,4.0,20.0,50.0,735.75,0.0250000016029998,268604.0,275.82389984130856,60.00165999603272,685.0
21,1,1,2018,67.0,36.0,90.0,126.0,2.0,61.0,8.0,20.0,50.0,734.4375,0.0250000016130004,268980.0,275.8060998535156,60.00156799316406,685.0
22,1,1,2018,67.0,37.34782608695652,90.0,126.0,1.8,64.0,5.0,18.0,50.0,734.4375,0.0250000016130004,268980.0,275.8060998535156,60.00156799316406,685.0
23,1,1,2018,38.0,37.375,60.0,70.0,1.0,40.0,20.0,8.0,50.0,734.4375,0.0250000016130004,268980.0,275.8060998535156,60.00156799316406,685.0
